loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
491,491,37,204756.9,5.395,15,180,Education Line of Credit,University of Calgary,Calgary,Alberta,248434.44979284803,43677.54979284803,82.42,2025-11-03,2025-12-23,2040-11-03,204756.9,In Grace Period,Provincial Student Aid,4,1661.65,6
492,492,41,180526.91,4.747,25,300,Professional Student Loan,Queen's University,Kingston,Ontario,241386.30120823468,60859.39120823468,74.79,2023-10-03,2024-05-02,2048-10-03,174666.47,Active,RBC Student Banking,4,1028.9,12
493,493,40,282967.82,12.071,25,300,Parent PLUS Loan,University of Calgary,Calgary,Alberta,450656.4524060135,167688.6324060135,62.79,2025-08-03,2025-09-13,2050-08-03,282668.88,Active,RBC Student Banking,5,2995.14,6
494,494,5,213584.63,7.155,15,180,Education Line of Credit,University of Victoria,Victoria,British Columbia,284104.23101943865,70519.60101943865,75.18,2022-07-03,2023-05-02,2037-07-03,189417.78,Active,CIBC,4,1938.32,12
495,495,10,286292.81,3.968,20,240,Student Loan,University of Victoria,Victoria,British Columbia,381282.33543557575,94989.52543557575,75.09,2025-12-03,2026-02-15,2045-12-03,286292.81,In Grace Period,TD Canada Trust,4,1730.05,12
496,496,27,157726.76,3.949,25,300,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,253084.9296895811,95358.16968958109,62.32,2020-12-03,2023-01-10,2045-12-03,140230.4,Active,National Bank of Canada,3,828.1,12
497,497,15,374677.34,4.695,20,240,Student Loan,Concordia University,Montreal,Quebec,445361.9149002745,70684.57490027446,84.13,2024-06-03,2024-08-25,2044-06-03,365068.49,Active,Provincial Student Aid,5,2410.01,12
498,498,39,203482.62,3.702,20,240,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,234332.63748052513,30850.01748052513,86.83,2025-02-03,2025-04-15,2045-02-03,195289.13,Active,CIBC,3,1201.35,0
499,499,42,208052.27,4.958,25,300,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,249819.99755017905,41767.72755017906,83.28,2020-09-03,2024-05-10,2045-09-03,186392.91,Active,Scotiabank Student Line of Credit,5,1211.17,12
500,500,40,171606.91,3.237,20,240,Graduate Student Loan,NAIT,Edmonton,Alberta,217064.04243665253,45457.13243665252,79.06,2022-09-03,2022-11-04,2042-09-03,148419.16,Active,Bank of Nova Scotia,4,972.22,0
501,501,40,109178.37,4.02,25,300,Student Loan,NAIT,Edmonton,Alberta,175708.83374108552,66530.46374108552,62.14,2024-03-03,2024-04-27,2049-03-03,106369.7,Active,Scotiabank Student Line of Credit,2,577.49,12
502,502,5,217458.64,4.7219999999999995,20,240,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,253043.75633383612,35585.11633383611,85.94,2023-06-03,2023-07-12,2043-06-03,197628.22,Active,BMO Student Banking Program,4,1401.95,0
503,503,13,245147.74,2.87,25,300,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,298680.7172594935,53532.97725949349,82.08,2025-10-03,2025-12-09,2050-10-03,241769.4,Active,Canada Student Loans Program,4,1146.01,0
504,504,27,314149.52,4.588,20,240,Professional Student Loan,Concordia University,Montreal,Quebec,366431.86553373816,52282.345533738146,85.73,2023-02-03,2024-01-12,2043-02-03,286927.92,Active,Bank of Montreal,4,2002.42,6
505,505,31,118611.32,4.773,25,300,Education Line of Credit,University of Alberta,Edmonton,Alberta,184828.3608015625,66217.04080156249,64.17,2023-04-03,2023-06-07,2048-04-03,112060.75,Active,Canada Student Loans Program,4,677.79,6
506,506,6,86742.05,11.507,15,180,Parent PLUS Loan,Concordia University,Montreal,Quebec,103451.8663616965,16709.816361696503,83.85,2024-04-03,2024-06-10,2039-04-03,84440.19,Active,Canada Student Loans Program,2,1013.7,12
507,507,29,135512.82,8.793,25,300,Private Education Loan,NAIT,Edmonton,Alberta,167076.0460181398,31563.2260181398,81.11,2020-10-03,2024-05-06,2045-10-03,124943.52,Active,National Bank of Canada,3,1118.07,0
508,508,33,321065.61,4.802,15,180,Student Loan,University of Manitoba,Winnipeg,Manitoba,370165.23414059094,49099.62414059095,86.74,2024-06-03,2024-07-22,2039-06-03,308631.58,Active,Royal Bank of Canada,5,2505.97,12
509,509,17,149980.77,5.483,15,180,Student Loan,University of Ottawa,Ottawa,Ontario,232994.66892826365,83013.89892826366,64.37,2020-01-03,2023-05-01,2035-01-03,110029.15,Active,Bank of Montreal,5,1224.12,12
510,510,9,130415.68,2.521,15,180,Professional Student Loan,University of Ottawa,Ottawa,Ontario,170833.87072674657,40418.19072674657,76.34,2025-07-03,2025-08-17,2040-07-03,128621.2,Active,CIBC,2,870.89,6
511,511,12,138154.09,11.809,15,180,Private Education Loan,University of Victoria,Victoria,British Columbia,186663.30181776613,48509.21181776613,74.01,2024-03-03,2024-04-09,2039-03-03,130216.72,Active,CIBC,2,1641.14,0
512,512,34,258016.62,6.06,25,300,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,340830.3047289046,82813.68472890463,75.7,2022-04-03,2023-09-07,2047-04-03,243492.63,Active,CIBC,4,1671.88,12
513,513,13,74012.95,3.869,15,180,Student Loan,McMaster University,Hamilton,Ontario,114850.24353014235,40837.29353014236,64.44,2022-12-03,2023-01-04,2037-12-03,63108.1,Active,Provincial Student Aid,2,542.62,6
514,514,26,167539.64,7.02,20,240,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,274968.0114467593,107428.37144675927,60.93,2024-12-03,2025-02-18,2044-12-03,166244.98,Active,BMO Student Banking Program,3,1300.95,12
515,515,2,133777.76,4.073,25,300,Graduate Student Loan,University of Alberta,Edmonton,Alberta,209866.64885765192,76088.88885765191,63.74,2021-03-03,2022-05-11,2046-03-03,118237.94,Active,TD Student Line of Credit,4,711.53,6
516,516,42,116753.1,10.566,20,240,Private Education Loan,University of Waterloo,Waterloo,Ontario,139630.07160061764,22876.97160061763,83.62,2026-03-03,2026-04-07,2046-03-03,116753.1,In Grace Period,National Bank of Canada,3,1170.82,12
517,517,3,176445.93,11.725,25,300,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,249912.41754328692,73466.48754328693,70.6,2024-12-03,2025-01-09,2049-12-03,176045.74,Active,CIBC,5,1822.62,12
518,518,3,236961.0,5.254,25,300,Graduate Student Loan,Queen's University,Kingston,Ontario,316464.53286639345,79503.53286639345,74.88,2026-03-03,2026-04-21,2051-03-03,236961.0,In Grace Period,Canada Student Loans Program,5,1420.54,12
519,519,34,197836.56,5.47,15,180,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,306192.7577959436,108356.19779594359,64.61,2019-10-03,2024-09-15,2034-10-03,142229.34,Active,Canada Student Loans Program,5,1613.34,12
520,520,37,115457.39,7.218,25,300,Private Education Loan,Dalhousie University,Halifax,Nova Scotia,169123.67242794868,53666.28242794868,68.27,2021-02-03,2024-05-05,2046-02-03,105148.95,Active,Bank of Nova Scotia,3,832.16,0
521,521,23,160694.37,2.639,25,300,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,211660.01824668352,50965.64824668353,75.92,2025-09-03,2025-10-07,2050-09-03,160315.56,Active,National Bank of Canada,3,732.2,6
522,522,37,309240.77,4.595,25,300,Professional Student Loan,University of Ottawa,Ottawa,Ontario,362462.951868162,53222.181868162006,85.32,2019-11-03,2024-09-02,2044-11-03,263623.85,Active,TD Canada Trust,5,1735.58,6
523,523,30,100473.57,5.274,15,180,Graduate Student Loan,NAIT,Edmonton,Alberta,115608.19688141378,15134.626881413773,86.91,2024-12-03,2025-01-05,2039-12-03,94397.84,Active,TD Canada Trust,2,808.95,0
524,524,30,176918.86,4.058,20,240,Professional Student Loan,York University,Toronto,Ontario,233064.91272607382,56146.05272607383,75.91,2025-05-03,2025-06-25,2045-05-03,176918.86,In Grace Period,TD Canada Trust,5,1077.51,12
525,525,33,190160.05,2.604,25,300,Student Loan,McMaster University,Hamilton,Ontario,250879.70559679746,60719.65559679747,75.8,2022-12-03,2023-01-09,2047-12-03,171358.8,Active,Bank of Montreal,4,863.08,0
526,526,23,97298.57,3.527,25,300,Student Loan,University of Manitoba,Winnipeg,Manitoba,109849.89485125674,12551.324851256737,88.57,2023-08-03,2023-09-09,2048-08-03,93132.79,Active,Bank of Montreal,2,488.51,12
527,527,24,112476.7,4.23,15,180,Student Loan,Dalhousie University,Halifax,Nova Scotia,138848.36413618116,26371.664136181163,81.01,2025-05-03,2025-07-14,2040-05-03,107455.1,Active,Royal Bank of Canada,2,845.0,0
528,528,21,156527.69,2.785,25,300,Student Loan,University of British Columbia,Vancouver,British Columbia,209069.05738589104,52541.36738589103,74.87,2021-01-03,2022-05-10,2046-01-03,136973.72,Active,Bank of Montreal,3,724.89,12
529,529,21,205971.43,4.404,25,300,Student Loan,McMaster University,Hamilton,Ontario,257161.65685231704,51190.22685231705,80.09,2023-07-03,2023-09-27,2048-07-03,192745.27,Active,Bank of Nova Scotia,5,1133.66,0
530,530,29,219041.22,12.126,15,180,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,303814.28844276944,84773.06844276944,72.1,2019-07-03,2023-05-10,2034-07-03,175249.73,Active,Bank of Montreal,5,2646.64,12
531,531,38,151963.66,3.114,15,180,Professional Student Loan,York University,Toronto,Ontario,171237.1382642741,19273.478264274105,88.74,2024-07-03,2024-09-25,2039-07-03,141829.25,In Forbearance,Canada Student Loans Program,2,1057.79,6
532,532,8,169060.22,7.523,20,240,Parent PLUS Loan,Queen's University,Kingston,Ontario,261793.38588270594,92733.16588270594,64.58,2025-04-03,2025-05-31,2045-04-03,169060.22,Active,TD Canada Trust,5,1364.32,12
533,533,11,206443.72,6.013,25,300,Private Education Loan,University of Victoria,Victoria,British Columbia,284379.8888278744,77936.16882787438,72.59,2025-06-03,2025-07-08,2050-06-03,205245.53,Active,BMO Student Banking Program,3,1331.76,6
534,534,27,195872.15,7.175,25,300,Private Education Loan,Dalhousie University,Halifax,Nova Scotia,284639.76466841635,88767.61466841635,68.81,2026-02-03,2026-03-06,2051-02-03,195872.15,In Grace Period,Bank of Montreal,4,1406.33,12
535,535,38,252759.02,8.529,20,240,Private Education Loan,University of Toronto,Toronto,Ontario,282410.9090668379,29651.88906683793,89.5,2023-12-03,2024-02-08,2043-12-03,245978.28,Active,Bank of Montreal,4,2198.14,12
536,536,21,260806.79,3.237,25,300,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,304284.1456860179,43477.355686017865,85.71,2022-01-03,2022-05-11,2047-01-03,233782.47,Active,Royal Bank of Canada,4,1269.16,6
537,537,38,154482.23,7.552,25,300,Parent PLUS Loan,NAIT,Edmonton,Alberta,223866.51786914287,69384.28786914286,69.01,2024-04-03,2024-06-29,2049-04-03,149973.25,Active,Bank of Montreal,3,1146.84,0
538,538,3,294445.04,10.429,20,240,Parent PLUS Loan,Queen's University,Kingston,Ontario,402145.9547603835,107700.91476038354,73.22,2018-06-03,2024-09-11,2038-06-03,240643.21,Active,TD Canada Trust,5,2925.65,0
539,539,23,82983.22,6.037,20,240,Education Line of Credit,Concordia University,Montreal,Quebec,95909.97657734944,12926.756577349443,86.52,2025-02-03,2025-04-12,2045-02-03,82624.69,Active,TD Canada Trust,2,596.29,12
540,540,17,306362.58,9.509,20,240,Private Education Loan,Queen's University,Kingston,Ontario,391254.4136796416,84891.8336796416,78.3,2022-08-03,2023-05-01,2042-08-03,283839.31,Active,Canada Student Loans Program,5,2857.5,0
541,541,10,176574.84,8.25,15,180,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,253288.46784060492,76713.62784060492,69.71,2021-03-03,2024-05-07,2036-03-03,138911.84,Active,CIBC,5,1713.02,0
542,542,34,117411.73,2.593,15,180,Student Loan,University of Alberta,Edmonton,Alberta,190527.2785719079,73115.5485719079,61.62,2024-09-03,2024-11-13,2039-09-03,110374.64,Active,Scotiabank Student Line of Credit,4,788.04,6
543,543,32,119053.76,4.479,20,240,Student Loan,Memorial University,St. John's,Newfoundland,139724.9945449095,20671.234544909516,85.21,2023-09-03,2023-11-28,2043-09-03,111012.51,Active,Bank of Nova Scotia,2,751.84,6
544,544,2,242045.03,6.63,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,359948.4497594888,117903.41975948881,67.24,2023-11-03,2024-01-13,2043-11-03,230163.2,Active,Bank of Nova Scotia,4,1823.2,6
545,545,16,68831.67,4.586,25,300,Professional Student Loan,Ryerson University,Toronto,Ontario,96762.64031498088,27930.970314980877,71.13,2022-07-03,2023-09-01,2047-07-03,63673.35,Active,Royal Bank of Canada,2,385.96,6
546,546,35,182740.57,3.376,20,240,Professional Student Loan,Carleton University,Ottawa,Ontario,304301.2915877665,121560.72158776649,60.05,2025-04-03,2025-05-22,2045-04-03,182740.57,Active,TD Student Line of Credit,5,1048.21,12
547,547,12,243800.14,7.62,15,180,Private Education Loan,Carleton University,Ottawa,Ontario,325088.5385401578,81288.39854015777,74.99,2025-12-03,2026-02-26,2040-12-03,240857.93,Active,Canada Student Loans Program,4,2276.71,0
548,548,37,194136.13,3.33,20,240,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,288378.7634657361,94242.63346573611,67.32,2020-02-03,2022-09-02,2040-02-03,146660.11,In Deferment,Scotiabank Student Line of Credit,4,1109.03,0
549,549,8,173134.09,3.606,15,180,Student Loan,University of Waterloo,Waterloo,Ontario,217949.44493771362,44815.35493771362,79.44,2026-03-03,2026-05-15,2041-03-03,172407.62,Active,National Bank of Canada,3,1246.74,0
550,550,11,219813.76,6.316,15,180,Parent PLUS Loan,Memorial University,St. John's,Newfoundland,320033.06337947014,100219.30337947013,68.68,2024-12-03,2025-03-03,2039-12-03,207566.34,Active,Scotiabank Student Line of Credit,5,1892.65,0
551,551,2,350290.97,8.584,25,300,Parent PLUS Loan,Memorial University,St. John's,Newfoundland,417052.40517346363,66761.43517346366,83.99,2025-10-03,2025-12-06,2050-10-03,350290.97,In Grace Period,CIBC,5,2840.49,12
552,552,24,180591.06,3.341,20,240,Professional Student Loan,University of Alberta,Edmonton,Alberta,228856.53028775204,48265.47028775205,78.91,2022-04-03,2023-05-12,2042-04-03,153420.15,In Forbearance,Royal Bank of Canada,3,1032.66,0
553,553,37,70623.16,2.622,15,180,Graduate Student Loan,Ryerson University,Toronto,Ontario,93871.20044177408,23248.04044177408,75.23,2023-04-03,2023-05-26,2038-04-03,62730.74,Active,Provincial Student Aid,2,474.97,12
554,554,19,206853.9,10.694,20,240,Private Education Loan,Queen's University,Kingston,Ontario,287978.4389208557,81124.5389208557,71.83,2025-07-03,2025-08-26,2045-07-03,204533.19,Active,TD Student Line of Credit,5,2092.21,0
555,555,8,157022.82,3.253,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,197991.60599021212,40968.78599021211,79.31,2024-01-03,2024-05-12,2044-01-03,146984.12,Active,Provincial Student Aid,3,890.87,6
556,556,2,195984.02,7.552,20,240,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,238782.443344589,42798.42334458901,82.08,2024-12-03,2025-01-13,2044-12-03,194563.97,In Forbearance,TD Canada Trust,4,1585.07,12
557,557,31,146620.38,5.864,25,300,Education Line of Credit,University of Waterloo,Waterloo,Ontario,201679.20673727503,55058.82673727503,72.7,2025-03-03,2025-05-07,2050-03-03,146404.34,Active,Bank of Montreal,3,932.53,12
558,558,15,166374.09,3.999,25,300,Graduate Student Loan,McGill University,Montreal,Quebec,186771.6481408638,20397.55814086381,89.08,2025-03-03,2025-06-01,2050-03-03,164085.76,Active,Bank of Nova Scotia,3,878.09,6
559,559,30,182967.13,3.86,15,180,Student Loan,NAIT,Edmonton,Alberta,210398.93188729574,27431.801887295733,86.96,2022-02-03,2024-05-09,2037-02-03,147482.35,Active,RBC Student Banking,3,1340.59,6
560,560,20,109168.27,2.56,20,240,Professional Student Loan,NAIT,Edmonton,Alberta,162661.73631045807,53493.46631045807,67.11,2024-04-03,2024-06-30,2044-04-03,104933.33,Active,Scotiabank Student Line of Credit,2,581.68,12
561,561,17,205567.32,4.334,20,240,Student Loan,University of Alberta,Edmonton,Alberta,280692.88884196035,75125.56884196034,73.24,2024-12-03,2025-01-20,2044-12-03,203396.67,Active,National Bank of Canada,5,1282.17,12
562,562,19,223240.88,4.834,20,240,Education Line of Credit,McMaster University,Hamilton,Ontario,350223.2453113765,126982.36531137652,63.74,2019-11-03,2023-09-06,2039-11-03,172624.13,Active,Royal Bank of Canada,4,1452.9,0
563,563,11,172260.04,2.889,25,300,Graduate Student Loan,McMaster University,Hamilton,Ontario,225191.71084953682,52931.67084953681,76.49,2022-03-03,2024-01-11,2047-03-03,157099.82,Active,Scotiabank Student Line of Credit,4,806.97,12
564,564,18,194642.48,3.519,25,300,Graduate Student Loan,York University,Toronto,Ontario,239783.34686318345,45140.866863183444,81.17,2020-05-03,2022-09-10,2045-05-03,165152.74,Active,TD Student Line of Credit,3,976.41,6
565,565,19,94129.66,6.44,20,240,Parent PLUS Loan,Carleton University,Ottawa,Ontario,108548.50455731816,14418.844557318153,86.72,2021-12-03,2023-09-10,2041-12-03,84073.42,Active,National Bank of Canada,2,698.48,6
566,566,35,192376.45,5.265,20,240,Education Line of Credit,Carleton University,Ottawa,Ontario,230907.5230213618,38531.07302136178,83.31,2025-04-03,2025-05-04,2045-04-03,192376.45,Active,Canada Student Loans Program,3,1297.93,12
567,567,37,160017.93,3.139,25,300,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,179833.26997391018,19815.339973910188,88.98,2021-03-03,2023-09-02,2046-03-03,139233.33,Active,Canada Student Loans Program,3,770.44,6
568,568,27,274824.98,4.659,25,300,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,446025.7318694142,171200.75186941423,61.62,2023-06-03,2023-08-28,2048-06-03,260494.88,Active,TD Canada Trust,5,1552.47,6
569,569,21,243168.78,3.973,25,300,Professional Student Loan,University of Toronto,Toronto,Ontario,388872.8101922602,145704.0301922602,62.53,2025-02-03,2025-05-01,2050-02-03,242217.57,Active,RBC Student Banking,4,1279.91,12
570,570,4,66085.9,2.994,20,240,Student Loan,Dalhousie University,Halifax,Nova Scotia,89422.24070038876,23336.34070038877,73.9,2022-06-03,2023-09-01,2042-06-03,57624.1,In Deferment,CIBC,2,366.31,6
571,571,4,127711.95,11.17,25,300,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,158758.3915580057,31046.44155800571,80.44,2022-09-03,2022-09-07,2047-09-03,124900.16,Active,Bank of Montreal,2,1267.45,12
572,572,41,102941.97,7.146,25,300,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,170486.99795121665,67545.02795121665,60.38,2024-11-03,2025-01-26,2049-11-03,100727.48,Active,Canada Student Loans Program,2,737.19,0
573,573,9,101604.29,11.873,20,240,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,149497.231831347,47892.941831346994,67.96,2025-11-03,2026-01-21,2045-11-03,101604.29,In Grace Period,Bank of Montreal,2,1109.77,12
574,574,35,151397.41,8.372,20,240,Private Education Loan,University of Waterloo,Waterloo,Ontario,211103.91234950096,59706.50234950095,71.72,2025-12-03,2026-01-19,2045-12-03,151397.41,In Deferment,Royal Bank of Canada,3,1301.62,12
575,575,23,158175.83,3.961,20,240,Student Loan,Concordia University,Montreal,Quebec,190937.26883526373,32761.438835263747,82.84,2023-05-03,2023-07-10,2043-05-03,147843.04,In Forbearance,BMO Student Banking Program,2,955.27,12
576,576,15,163249.63,10.051,20,240,Private Education Loan,NAIT,Edmonton,Alberta,254747.50756617976,91497.87756617976,64.08,2018-09-03,2024-05-04,2038-09-03,139054.52,In Deferment,Scotiabank Student Line of Credit,5,1580.91,12
577,577,20,86726.66,2.688,20,240,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,118467.94297783385,31741.28297783385,73.21,2022-08-03,2022-10-01,2042-08-03,77671.04,Active,Scotiabank Student Line of Credit,2,467.55,12
578,578,4,112206.08,4.24,20,240,Student Loan,Dalhousie University,Halifax,Nova Scotia,152656.45711847406,40450.37711847406,73.5,2025-08-03,2025-11-01,2045-08-03,112206.08,In Deferment,Canada Student Loans Program,3,694.22,12
579,579,3,135526.52,3.936,20,240,Student Loan,Ryerson University,Toronto,Ontario,154259.88576623885,18733.365766238858,87.86,2024-12-03,2025-02-19,2044-12-03,134030.48,Active,RBC Student Banking,3,816.7,12
580,580,27,240466.42,10.09,20,240,Parent PLUS Loan,University of Saskatchewan,Saskatoon,Saskatchewan,310926.38623308315,70459.96623308313,77.34,2025-02-03,2025-05-04,2045-02-03,235836.86,Active,Scotiabank Student Line of Credit,4,2334.91,0
581,581,8,215310.84,5.427,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,245292.9394617264,29982.099461726408,87.78,2022-01-03,2022-09-09,2042-01-03,186789.14,Active,Scotiabank Student Line of Credit,3,1472.23,0
582,582,29,216311.52,3.339,25,300,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,280859.55495714804,64548.03495714805,77.02,2021-06-03,2022-01-13,2046-06-03,190476.98,Active,Canada Student Loans Program,3,1064.32,6
583,583,7,101461.41,10.994,20,240,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,153655.99193118894,52194.581931188935,66.03,2023-10-03,2023-12-05,2043-10-03,98328.6,Active,TD Canada Trust,3,1046.86,6
584,584,16,187578.51,6.69,20,240,Private Education Loan,McGill University,Montreal,Quebec,281980.7314034267,94402.22140342667,66.52,2024-02-03,2024-03-25,2044-02-03,182150.71,Active,National Bank of Canada,3,1419.6,12
585,585,5,161593.8,5.35,20,240,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,216735.44323420874,55141.64323420875,74.56,2022-03-03,2024-01-13,2042-03-03,146444.88,Active,RBC Student Banking,5,1097.94,12
586,586,12,135484.67,9.874,25,300,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,152801.76499376708,17317.094993767067,88.67,2023-12-03,2024-02-18,2048-12-03,132214.75,Active,Bank of Montreal,3,1219.14,0
587,587,36,247510.96,7.768,25,300,Private Education Loan,Carleton University,Ottawa,Ontario,352852.73820356384,105341.77820356385,70.15,2019-11-03,2024-01-03,2044-11-03,225348.31,Active,TD Student Line of Credit,4,1872.45,12
588,588,36,213719.12,11.369,25,300,Parent PLUS Loan,Simon Fraser University,Burnaby,British Columbia,239714.70357691435,25995.58357691436,89.16,2021-07-03,2022-09-01,2046-07-03,206626.16,Active,BMO Student Banking Program,4,2151.95,12
589,589,13,222381.38,3.024,15,180,Graduate Student Loan,University of Victoria,Victoria,British Columbia,280189.90423896606,57808.524238966056,79.37,2023-07-03,2023-09-04,2038-07-03,195094.89,Active,Canada Student Loans Program,4,1538.29,6
590,590,23,117051.27,11.962,20,240,Private Education Loan,Ryerson University,Toronto,Ontario,141708.88128153008,24657.611281530073,82.6,2022-07-03,2024-09-13,2042-07-03,111416.13,Active,Provincial Student Aid,2,1285.74,6
591,591,23,191364.07,8.869,25,300,Private Education Loan,Concordia University,Montreal,Quebec,257118.6447419058,65754.57474190579,74.43,2019-04-03,2024-01-09,2044-04-03,174563.13,Active,Bank of Nova Scotia,5,1588.79,12
592,592,10,121699.37,5.507,25,300,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,148024.42897274712,26325.058972747123,82.22,2023-11-03,2024-09-13,2048-11-03,118359.47,In Forbearance,Bank of Nova Scotia,2,747.85,12
593,593,17,134047.34,5.311,25,300,Graduate Student Loan,University of Calgary,Calgary,Alberta,184709.15339430823,50661.813394308236,72.57,2024-04-03,2024-05-03,2049-04-03,131405.62,Active,Bank of Nova Scotia,2,808.11,12
594,594,5,162149.38,12.025,15,180,Parent PLUS Loan,Carleton University,Ottawa,Ontario,230620.42801767166,68471.04801767165,70.31,2025-10-03,2025-11-26,2040-10-03,162149.38,In Grace Period,Scotiabank Student Line of Credit,4,1948.67,12
595,595,19,127021.42,10.206,25,300,Parent PLUS Loan,University of Saskatchewan,Saskatoon,Saskatchewan,194768.07497883076,67746.65497883076,65.22,2021-09-03,2022-09-14,2046-09-03,120574.19,Active,Canada Student Loans Program,4,1172.74,0
596,596,38,257956.16,11.826,20,240,Private Education Loan,University of Manitoba,Winnipeg,Manitoba,357991.290443706,100035.13044370597,72.06,2024-07-03,2024-08-05,2044-07-03,253663.81,Active,RBC Student Banking,5,2809.09,6
597,597,18,100293.78,3.075,15,180,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,121159.63790119473,20865.85790119473,82.78,2024-08-03,2024-10-06,2039-08-03,91291.98,Active,BMO Student Banking Program,2,696.23,0
598,598,26,144237.84,7.127,25,300,Education Line of Credit,University of Toronto,Toronto,Ontario,213405.4087256062,69167.5687256062,67.59,2023-11-03,2023-12-27,2048-11-03,138733.0,Active,RBC Student Banking,3,1031.16,0
599,599,15,107186.36,2.986,25,300,Graduate Student Loan,Dalhousie University,Halifax,Nova Scotia,140513.23980641202,33326.87980641202,76.28,2023-10-03,2024-09-02,2048-10-03,102759.16,Active,Royal Bank of Canada,2,507.51,12
600,600,26,157283.18,4.768,20,240,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,179607.2727414975,22324.0927414975,87.57,2023-03-03,2023-04-02,2043-03-03,144345.08,Active,Provincial Student Aid,2,1017.95,6
601,601,3,309023.19,4.177,25,300,Graduate Student Loan,Dalhousie University,Halifax,Nova Scotia,374201.27080024895,65178.08080024895,82.58,2024-09-03,2024-11-12,2049-09-03,297536.7,Active,National Bank of Canada,5,1661.49,0
602,602,8,62666.04,2.562,15,180,Student Loan,Ryerson University,Toronto,Ontario,103308.25255717651,40642.212557176514,60.66,2026-02-03,2026-04-07,2041-02-03,62666.04,In Grace Period,National Bank of Canada,2,419.68,12
603,603,25,321451.04,6.75,15,180,Education Line of Credit,Carleton University,Ottawa,Ontario,475291.36675845535,153840.32675845537,67.63,2019-11-03,2023-05-02,2034-11-03,220324.9,Active,TD Canada Trust,5,2844.55,0
604,604,40,83692.05,8.505,15,180,Private Education Loan,University of Toronto,Toronto,Ontario,138422.1054583601,54730.055458360104,60.46,2022-05-03,2022-09-03,2037-05-03,74543.49,Active,Canada Student Loans Program,2,824.39,12
605,605,14,138856.32,7.422,15,180,Education Line of Credit,Memorial University,St. John's,Newfoundland,156981.9930744289,18125.673074428894,88.45,2022-02-03,2022-05-04,2037-02-03,114204.09,Active,Canada Student Loans Program,2,1281.07,0
606,606,7,150079.78,5.786,25,300,Education Line of Credit,McGill University,Montreal,Quebec,194393.3990227438,44313.619022743806,77.2,2023-10-03,2023-12-03,2048-10-03,145882.06,Active,Royal Bank of Canada,3,947.43,12
607,607,36,175146.61,3.745,15,180,Student Loan,University of British Columbia,Vancouver,British Columbia,245576.60037812963,70429.99037812965,71.32,2025-04-03,2025-06-07,2040-04-03,175146.61,Active,CIBC,3,1273.27,12
608,608,30,112279.65,3.998,15,180,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,164836.49739785108,52556.84739785109,68.12,2021-09-03,2024-01-15,2036-09-03,84785.07,Active,RBC Student Banking,2,830.41,0
609,609,38,87000.62,3.798,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,128412.14147028766,41411.52147028767,67.75,2025-10-03,2025-12-05,2045-10-03,87000.62,In Grace Period,Scotiabank Student Line of Credit,2,517.99,12
610,610,13,90426.66,4.598,15,180,Graduate Student Loan,McMaster University,Hamilton,Ontario,141882.47084083973,51455.810840839724,63.73,2023-07-03,2023-09-17,2038-07-03,80495.93,Active,Canada Student Loans Program,2,696.3,6
